"Date","Price","Open","High","Low","Change %"
"Aug 30, 1994","49.230","49.230","49.230","49.230","0.00%"
"Aug 29, 1994","49.230","49.230","49.230","49.230","0.00%"
"Aug 26, 1994","49.230","49.230","49.230","49.230","0.04%"
"Aug 25, 1994","49.210","49.210","49.210","49.210","0.00%"
"Aug 24, 1994","49.210","49.210","49.210","49.210","0.00%"
"Aug 23, 1994","49.210","49.210","49.210","49.210","0.00%"
"Aug 22, 1994","49.210","49.210","49.210","49.210","0.00%"
"Aug 19, 1994","49.210","49.210","49.210","49.210","-0.13%"
"Aug 18, 1994","49.275","49.275","49.275","49.275","0.00%"
"Aug 17, 1994","49.275","49.275","49.275","49.275","0.00%"
"Aug 16, 1994","49.275","49.275","49.275","49.275","0.00%"
"Aug 15, 1994","49.275","49.275","49.275","49.275","0.00%"
"Aug 12, 1994","49.275","49.275","49.275","49.275","-0.07%"
"Aug 11, 1994","49.310","49.310","49.310","49.310","0.00%"
"Aug 10, 1994","49.310","49.310","49.310","49.310","0.00%"
"Aug 09, 1994","49.310","49.310","49.310","49.310","0.00%"
"Aug 08, 1994","49.310","49.310","49.310","49.310","0.00%"
"Aug 05, 1994","49.310","49.310","49.310","49.310","0.33%"
"Aug 04, 1994","49.150","49.150","49.150","49.150","-0.10%"
"Aug 03, 1994","49.200","49.200","49.200","49.200","0.00%"
"Aug 02, 1994","49.200","49.200","49.200","49.200","0.41%"
"Aug 01, 1994","49.000","49.000","49.000","49.000","-0.20%"
"Jul 29, 1994","49.100","49.100","49.100","49.100","0.10%"
"Jul 28, 1994","49.050","49.050","49.050","49.050","0.00%"
"Jul 27, 1994","49.050","49.050","49.050","49.050","-0.10%"
"Jul 26, 1994","49.100","49.100","49.100","49.100","0.31%"
"Jul 25, 1994","48.950","48.950","48.950","48.950","-0.02%"
"Jul 22, 1994","48.960","48.960","48.960","48.960","-0.06%"
"Jul 21, 1994","48.990","48.990","48.990","48.990","-0.22%"
"Jul 20, 1994","49.100","49.100","49.100","49.100","0.10%"
"Jul 19, 1994","49.050","49.050","49.050","49.050","0.20%"
"Jul 18, 1994","48.950","48.950","48.950","48.950","-0.10%"
"Jul 15, 1994","49.000","49.000","49.000","49.000","0.10%"
"Jul 14, 1994","48.950","48.950","48.950","48.950","0.20%"
"Jul 13, 1994","48.850","48.850","48.850","48.850","-0.10%"
"Jul 12, 1994","48.900","48.900","48.900","48.900","-0.16%"
"Jul 11, 1994","48.980","48.980","48.980","48.980","-0.04%"
"Jul 08, 1994","49.000","49.000","49.000","49.000","-0.08%"
"Jul 07, 1994","49.040","49.040","49.040","49.040","-0.08%"
"Jul 06, 1994","49.080","49.080","49.080","49.080","0.06%"
"Jul 05, 1994","49.050","49.050","49.050","49.050","0.00%"
"Jul 01, 1994","49.050","49.050","49.050","49.050","-0.08%"
"Jun 30, 1994","49.090","49.090","49.090","49.090","-0.14%"
"Jun 29, 1994","49.160","49.160","49.160","49.160","0.22%"
"Jun 28, 1994","49.050","49.050","49.050","49.050","-0.10%"
"Jun 27, 1994","49.100","49.100","49.100","49.100","-0.16%"
"Jun 24, 1994","49.180","49.180","49.180","49.180","-0.14%"
"Jun 23, 1994","49.250","49.250","49.250","49.250","0.10%"
"Jun 22, 1994","49.200","49.200","49.200","49.200","0.00%"
"Jun 21, 1994","49.200","49.200","49.200","49.200","-0.20%"
"Jun 20, 1994","49.300","49.300","49.300","49.300","0.20%"
"Jun 17, 1994","49.200","49.200","49.200","49.200","0.20%"
"Jun 16, 1994","49.100","49.100","49.100","49.100","-0.20%"
"Jun 15, 1994","49.200","49.200","49.200","49.200","-0.20%"
"Jun 14, 1994","49.300","49.300","49.300","49.300","0.14%"
"Jun 13, 1994","49.230","49.230","49.230","49.230","-0.14%"
"Jun 10, 1994","49.300","49.300","49.300","49.300","-0.10%"
"Jun 09, 1994","49.350","49.350","49.350","49.350","0.14%"
"Jun 08, 1994","49.280","49.280","49.280","49.280","-0.14%"
"Jun 07, 1994","49.350","49.350","49.350","49.350","0.02%"
"Jun 06, 1994","49.340","49.340","49.340","49.340","0.08%"
"Jun 03, 1994","49.300","49.300","49.300","49.300","0.00%"
"Jun 02, 1994","49.300","49.300","49.300","49.300","-0.06%"
"Jun 01, 1994","49.330","49.330","49.330","49.330","0.00%"
"May 31, 1994","49.330","49.330","49.330","49.330","0.26%"
"May 27, 1994","49.200","49.200","49.200","49.200","0.04%"
"May 26, 1994","49.180","49.180","49.180","49.180","0.06%"
"May 25, 1994","49.150","49.150","49.150","49.150","0.00%"
"May 24, 1994","49.150","49.150","49.150","49.150","-0.06%"
"May 23, 1994","49.180","49.180","49.180","49.180","0.12%"
"May 20, 1994","49.120","49.120","49.120","49.120","-0.06%"
"May 19, 1994","49.150","49.150","49.150","49.150","-0.51%"
"May 18, 1994","49.400","49.400","49.400","49.400","0.20%"
"May 17, 1994","49.300","49.300","49.300","49.300","0.10%"
"May 16, 1994","49.250","49.250","49.250","49.250","0.00%"
"May 13, 1994","49.250","49.250","49.250","49.250","0.61%"
"May 12, 1994","48.950","48.950","48.950","48.950","-0.16%"
"May 11, 1994","49.030","49.030","49.030","49.030","0.29%"
"May 10, 1994","48.890","48.890","48.890","48.890","-0.02%"
"May 09, 1994","48.900","48.900","48.900","48.900","0.10%"
"May 06, 1994","48.850","48.850","48.850","48.850","0.10%"
"May 05, 1994","48.800","48.800","48.800","48.800","0.00%"
"May 04, 1994","48.800","48.800","48.800","48.800","0.06%"
"May 03, 1994","48.770","48.770","48.770","48.770","0.04%"
"May 02, 1994","48.750","48.750","48.750","48.750","0.00%"
"Apr 29, 1994","48.750","48.750","48.750","48.750","-0.10%"
"Apr 28, 1994","48.800","48.800","48.800","48.800","-0.10%"
"Apr 27, 1994","48.850","48.850","48.850","48.850","-0.14%"
"Apr 26, 1994","48.920","48.920","48.920","48.920","-0.14%"
"Apr 25, 1994","48.990","48.990","48.990","48.990","0.14%"
"Apr 22, 1994","48.920","48.920","48.920","48.920","0.14%"
"Apr 21, 1994","48.850","48.850","48.850","48.850","-0.39%"
"Apr 20, 1994","49.040","49.040","49.040","49.040","0.29%"
"Apr 19, 1994","48.900","48.900","48.900","48.900","-0.16%"
"Apr 18, 1994","48.980","48.980","48.980","48.980","-0.04%"
"Apr 15, 1994","49.000","49.000","49.000","49.000","0.10%"
"Apr 14, 1994","48.950","48.950","48.950","48.950","-0.10%"
"Apr 13, 1994","49.000","49.000","49.000","49.000","0.00%"
"Apr 12, 1994","49.000","49.000","49.000","49.000","0.10%"
"Apr 11, 1994","48.950","48.950","48.950","48.950","-0.10%"
"Apr 08, 1994","49.000","49.000","49.000","49.000","0.10%"
"Apr 07, 1994","48.950","48.950","48.950","48.950","-0.10%"
"Apr 06, 1994","49.000","49.000","49.000","49.000","0.10%"
"Apr 05, 1994","48.950","48.950","48.950","48.950","0.20%"
"Apr 04, 1994","48.850","48.850","48.850","48.850","0.14%"
"Apr 01, 1994","48.780","48.780","48.780","48.780","-0.04%"
"Mar 31, 1994","48.800","48.800","48.800","48.800","-0.08%"
"Mar 30, 1994","48.840","48.840","48.840","48.840","-0.02%"
"Mar 29, 1994","48.850","48.850","48.850","48.850","-0.06%"
"Mar 28, 1994","48.880","48.880","48.880","48.880","-0.18%"
"Mar 25, 1994","48.970","48.970","48.970","48.970","-0.10%"
"Mar 24, 1994","49.020","49.020","49.020","49.020","-0.06%"
"Mar 23, 1994","49.050","49.050","49.050","49.050","0.00%"
"Mar 22, 1994","49.050","49.050","49.050","49.050","0.20%"
"Mar 21, 1994","48.950","48.950","48.950","48.950","0.00%"
"Mar 18, 1994","48.950","48.950","48.950","48.950","-0.02%"
"Mar 17, 1994","48.960","48.960","48.960","48.960","-0.16%"
"Mar 16, 1994","49.040","49.040","49.040","49.040","0.35%"
"Mar 15, 1994","48.870","48.870","48.870","48.870","0.04%"
"Mar 14, 1994","48.850","48.850","48.850","48.850","-0.22%"
"Mar 11, 1994","48.960","48.960","48.960","48.960","-0.16%"
"Mar 10, 1994","49.040","49.040","49.040","49.040","0.49%"
"Mar 09, 1994","48.800","48.800","48.800","48.800","-0.20%"
"Mar 08, 1994","48.900","48.900","48.900","48.900","0.00%"
"Mar 07, 1994","48.900","48.900","48.900","48.900","-0.16%"
"Mar 04, 1994","48.980","48.980","48.980","48.980","0.16%"
"Mar 03, 1994","48.900","48.900","48.900","48.900","0.00%"
"Mar 02, 1994","48.900","48.900","48.900","48.900","-0.10%"
"Mar 01, 1994","48.950","48.950","48.950","48.950","0.00%"
"Feb 28, 1994","48.950","48.950","48.950","48.950","-0.22%"
"Feb 25, 1994","49.060","49.060","49.060","49.060","0.02%"
"Feb 24, 1994","49.050","49.050","49.050","49.050","-0.14%"
"Feb 23, 1994","49.120","49.120","49.120","49.120","0.08%"
"Feb 22, 1994","49.080","49.080","49.080","49.080","-0.04%"
"Feb 18, 1994","49.100","49.100","49.100","49.100","0.20%"
"Feb 17, 1994","49.000","49.000","49.000","49.000","-0.22%"
"Feb 16, 1994","49.110","49.110","49.110","49.110","0.08%"
"Feb 15, 1994","49.070","49.070","49.070","49.070","0.04%"
"Feb 14, 1994","49.050","49.050","49.050","49.050","-0.30%"
"Feb 11, 1994","49.200","49.200","49.200","49.200","-0.10%"
"Feb 10, 1994","49.250","49.250","49.250","49.250","0.10%"
"Feb 09, 1994","49.200","49.200","49.200","49.200","0.04%"
"Feb 08, 1994","49.180","49.180","49.180","49.180","0.04%"
"Feb 07, 1994","49.160","49.160","49.160","49.160","-0.02%"
"Feb 04, 1994","49.170","49.170","49.170","49.170","-0.02%"
"Feb 03, 1994","49.180","49.180","49.180","49.180","0.22%"
"Feb 02, 1994","49.070","49.070","49.070","49.070","-0.16%"
"Feb 01, 1994","49.150","49.150","49.150","49.150","-0.57%"
"Jan 31, 1994","49.430","49.430","49.430","49.430","0.00%"
"Jan 28, 1994","49.430","49.430","49.430","49.430","0.12%"
"Jan 27, 1994","49.370","49.370","49.370","49.370","-0.12%"
"Jan 26, 1994","49.430","49.430","49.430","49.430","0.06%"
"Jan 25, 1994","49.400","49.400","49.400","49.400","0.00%"
"Jan 24, 1994","49.400","49.400","49.400","49.400","-0.24%"
"Jan 21, 1994","49.520","49.520","49.520","49.520","-0.06%"
"Jan 20, 1994","49.550","49.550","49.550","49.550","0.04%"
"Jan 19, 1994","49.530","49.530","49.530","49.530","-0.02%"
"Jan 18, 1994","49.540","49.540","49.540","49.540","0.14%"
"Jan 14, 1994","49.470","49.470","49.470","49.470","0.10%"
"Jan 13, 1994","49.420","49.420","49.420","49.420","-0.04%"
"Jan 12, 1994","49.440","49.440","49.440","49.440","0.24%"
"Jan 11, 1994","49.320","49.320","49.320","49.320","-0.30%"
"Jan 10, 1994","49.470","49.470","49.470","49.470","-0.24%"
"Jan 07, 1994","49.590","49.590","49.590","49.590","0.28%"
"Jan 06, 1994","49.450","49.450","49.450","49.450","-0.14%"
"Jan 05, 1994","49.520","49.520","49.520","49.520","-0.02%"
"Jan 04, 1994","49.530","49.530","49.530","49.530","0.30%"
"Jan 03, 1994","49.380","49.380","49.380","49.380","0.16%"
"Dec 31, 1993","49.300","49.300","49.300","49.300","-0.10%"
"Dec 30, 1993","49.350","49.350","49.350","49.350","0.02%"
"Dec 29, 1993","49.340","49.340","49.340","49.340","0.08%"
"Dec 28, 1993","49.300","49.300","49.300","49.300","-0.04%"
"Dec 27, 1993","49.320","49.320","49.320","49.320","0.04%"
"Dec 24, 1993","49.300","49.300","49.300","49.300","-0.02%"
"Dec 23, 1993","49.310","49.310","49.310","49.310","-0.04%"
"Dec 22, 1993","49.330","49.330","49.330","49.330","0.00%"
"Dec 21, 1993","49.330","49.330","49.330","49.330","0.00%"
"Dec 20, 1993","49.330","49.330","49.330","49.330","0.02%"
"Dec 17, 1993","49.320","49.320","49.320","49.320","0.02%"
"Dec 16, 1993","49.310","49.310","49.310","49.310","-0.04%"
"Dec 15, 1993","49.330","49.330","49.330","49.330","0.00%"
"Dec 14, 1993","49.330","49.330","49.330","49.330","0.16%"
"Dec 13, 1993","49.250","49.250","49.250","49.250","-0.10%"
"Dec 10, 1993","49.300","49.300","49.300","49.300","0.00%"
"Dec 09, 1993","49.300","49.300","49.300","49.300","-0.06%"
"Dec 08, 1993","49.330","49.330","49.330","49.330","0.08%"
"Dec 07, 1993","49.290","49.290","49.290","49.290","-0.12%"
"Dec 06, 1993","49.350","49.350","49.350","49.350","-0.10%"
"Dec 03, 1993","49.400","49.400","49.400","49.400","0.00%"
"Dec 02, 1993","49.400","49.400","49.400","49.400","0.20%"
"Dec 01, 1993","49.300","49.300","49.300","49.300","0.00%"
"Nov 30, 1993","49.300","49.300","49.300","49.300","0.14%"
"Nov 29, 1993","49.230","49.230","49.230","49.230","0.92%"
"Nov 26, 1993","48.780","48.780","48.780","48.780","-0.79%"
"Nov 24, 1993","49.170","49.170","49.170","49.170","-0.67%"
"Nov 23, 1993","49.500","49.500","49.500","49.500","0.71%"
"Nov 22, 1993","49.150","49.150","49.150","49.150","0.06%"
"Nov 19, 1993","49.120","49.120","49.120","49.120","-0.16%"
"Nov 18, 1993","49.200","49.200","49.200","49.200","-0.10%"
"Nov 17, 1993","49.250","49.250","49.250","49.250","0.10%"
"Nov 16, 1993","49.200","49.200","49.200","49.200","0.00%"
"Nov 15, 1993","49.200","49.200","49.200","49.200","0.00%"
"Nov 12, 1993","49.200","49.200","49.200","49.200","-0.08%"
"Nov 10, 1993","49.240","49.240","49.240","49.240","0.08%"
"Nov 09, 1993","49.200","49.200","49.200","49.200","0.26%"
"Nov 08, 1993","49.070","49.070","49.070","49.070","0.04%"
"Oct 29, 1993","49.050","49.050","49.050","49.050","0.00%"
"Oct 27, 1993","49.050","49.050","49.050","49.050","0.10%"
"Oct 22, 1993","49.000","49.000","49.000","49.000","0.10%"
"Oct 21, 1993","48.950","48.950","48.950","48.950","0.04%"
"Oct 20, 1993","48.930","48.930","48.930","48.930","0.12%"
"Oct 15, 1993","48.870","48.870","48.870","48.870","0.02%"
"Oct 13, 1993","48.860","48.860","48.860","48.860","-0.04%"
"Oct 12, 1993","48.880","48.880","48.880","48.880","-0.12%"
"Oct 08, 1993","48.940","48.940","48.940","48.940","0.00%"
"Oct 07, 1993","48.940","48.940","48.940","48.940","-0.04%"
"Oct 06, 1993","48.960","48.960","48.960","48.960","-0.08%"
"Oct 04, 1993","49.000","49.000","49.000","49.000","0.06%"
"Oct 01, 1993","48.970","48.970","48.970","48.970","0.08%"
"Sep 29, 1993","48.930","48.930","48.930","48.930","-0.04%"
"Sep 28, 1993","48.950","48.950","48.950","48.950","0.00%"
"Sep 27, 1993","48.950","48.950","48.950","48.950","-0.04%"
"Sep 24, 1993","48.970","48.970","48.970","48.970","0.08%"
"Sep 23, 1993","48.930","48.930","48.930","48.930","0.12%"
"Sep 22, 1993","48.870","48.870","48.870","48.870","0.16%"
"Sep 21, 1993","48.790","48.790","48.790","48.790","0.00%"
"Sep 20, 1993","48.790","48.790","48.790","48.790","0.06%"
"Sep 17, 1993","48.760","48.760","48.760","48.760","-0.06%"
"Sep 15, 1993","48.790","48.790","48.790","48.790","0.00%"
"Sep 14, 1993","48.790","48.790","48.790","48.790","0.02%"
"Sep 13, 1993","48.780","48.780","48.780","48.780","0.00%"
"Sep 10, 1993","48.780","48.780","48.780","48.780","-0.08%"
"Sep 09, 1993","48.820","48.820","48.820","48.820","-0.04%"
"Sep 07, 1993","48.840","48.840","48.840","48.840","-0.16%"
"Sep 01, 1993","48.920","48.920","48.920","48.920","0.08%"
"Aug 27, 1993","48.880","48.880","48.880","48.880","0.00%"
"Aug 26, 1993","48.880","48.880","48.880","48.880","0.10%"
"Aug 25, 1993","48.830","48.830","48.830","48.830","0.02%"
"Aug 24, 1993","48.820","48.820","48.820","48.820","0.04%"
"Aug 23, 1993","48.800","48.800","48.800","48.800","0.02%"
"Aug 20, 1993","48.790","48.790","48.790","48.790","0.00%"
"Aug 19, 1993","48.790","48.790","48.790","48.790","0.00%"
"Aug 18, 1993","48.790","48.790","48.790","48.790","0.00%"
"Aug 17, 1993","48.790","48.790","48.790","48.790","-0.04%"
"Aug 16, 1993","48.810","48.810","48.810","48.810","0.00%"
"Aug 13, 1993","48.810","48.810","48.810","48.810","-0.04%"
"Aug 11, 1993","48.830","48.830","48.830","48.830","0.10%"
"Aug 10, 1993","48.780","48.780","48.780","48.780","0.00%"
"Aug 09, 1993","48.780","48.780","48.780","48.780","0.00%"
"Aug 06, 1993","48.780","48.780","48.780","48.780","0.00%"
"Aug 05, 1993","48.780","48.780","48.780","48.780","0.00%"
"Aug 04, 1993","48.780","48.780","48.780","48.780","0.00%"
"Aug 03, 1993","48.780","48.780","48.780","48.780","0.06%"
"Jul 30, 1993","48.750","48.750","48.750","48.750","0.04%"
"Jul 28, 1993","48.730","48.730","48.730","48.730","0.00%"
"Jul 27, 1993","48.730","48.730","48.730","48.730","0.00%"
"Jul 26, 1993","48.730","48.730","48.730","48.730","-0.04%"
"Jul 23, 1993","48.750","48.750","48.750","48.750","0.00%"
"Jul 22, 1993","48.750","48.750","48.750","48.750","0.00%"
"Jul 21, 1993","48.750","48.750","48.750","48.750","-0.06%"
"Jul 20, 1993","48.780","48.780","48.780","48.780","-0.04%"
"Jul 19, 1993","48.800","48.800","48.800","48.800","0.02%"
"Jul 16, 1993","48.790","48.790","48.790","48.790","0.00%"
"Jul 15, 1993","48.790","48.790","48.790","48.790","0.00%"
"Jul 14, 1993","48.790","48.790","48.790","48.790","-0.20%"
"Jul 13, 1993","48.890","48.890","48.890","48.890","0.47%"
"Jul 12, 1993","48.660","48.660","48.660","48.660","0.23%"
"Jul 09, 1993","48.550","48.550","48.550","48.550","0.21%"
"Jul 08, 1993","48.450","48.450","48.450","48.450","0.10%"
"Jul 07, 1993","48.400","48.400","48.400","48.400","0.12%"
"Jul 06, 1993","48.340","48.340","48.340","48.340","0.25%"
"Jul 02, 1993","48.220","48.220","48.220","48.220","0.02%"
"Jul 01, 1993","48.210","48.210","48.210","48.210","0.02%"
"Jun 29, 1993","48.200","48.200","48.200","48.200","0.10%"
"Jun 25, 1993","48.150","48.150","48.150","48.150","0.00%"
"Jun 24, 1993","48.150","48.150","48.150","48.150","0.02%"
"Jun 23, 1993","48.140","48.140","48.140","48.140","0.04%"
"Jun 22, 1993","48.120","48.120","48.120","48.120","0.04%"
"Jun 21, 1993","48.100","48.100","48.100","48.100","0.21%"
"Jun 18, 1993","48.000","48.000","48.000","48.000","0.04%"
"Jun 16, 1993","47.980","47.980","47.980","47.980","0.04%"
"Jun 15, 1993","47.960","47.960","47.960","47.960","-0.08%"
"Jun 14, 1993","48.000","48.000","48.000","48.000","0.00%"
"Jun 10, 1993","48.000","48.000","48.000","48.000","-0.10%"
"Jun 09, 1993","48.050","48.050","48.050","48.050","-0.10%"
"Jun 07, 1993","48.100","48.100","48.100","48.100","0.00%"
"Jun 03, 1993","48.100","48.100","48.100","48.100","0.10%"
"Jun 01, 1993","48.050","48.050","48.050","48.050","0.27%"
"May 28, 1993","47.920","47.920","47.920","47.920","0.00%"
"May 27, 1993","47.920","47.920","47.920","47.920","-0.15%"
"May 26, 1993","47.990","47.990","47.990","47.990","0.10%"
"May 24, 1993","47.940","47.940","47.940","47.940","0.06%"
"May 21, 1993","47.910","47.910","47.910","47.910","-0.04%"
"May 20, 1993","47.930","47.930","47.930","47.930","0.00%"
"May 19, 1993","47.930","47.930","47.930","47.930","0.00%"
"May 14, 1993","47.930","47.930","47.930","47.930","0.06%"
"May 13, 1993","47.900","47.900","47.900","47.900","0.00%"
"May 12, 1993","47.900","47.900","47.900","47.900","-0.50%"
"May 11, 1993","48.140","48.140","48.140","48.140","0.00%"
"May 10, 1993","48.140","48.140","48.140","48.140","-0.04%"
"May 04, 1993","48.160","48.160","48.160","48.160","0.75%"
"May 03, 1993","47.800","47.800","47.800","47.800","-0.02%"
"Apr 23, 1993","47.810","47.810","47.810","47.810","-0.10%"
"Apr 22, 1993","47.860","47.860","47.860","47.860","0.06%"
"Apr 21, 1993","47.830","47.830","47.830","47.830","0.00%"
"Apr 20, 1993","47.830","47.830","47.830","47.830","0.00%"
"Apr 19, 1993","47.830","47.830","47.830","47.830","0.00%"
"Apr 16, 1993","47.830","47.830","47.830","47.830","0.42%"
"Apr 15, 1993","47.630","47.630","47.630","47.630","-0.40%"
"Apr 12, 1993","47.820","47.820","47.820","47.820","0.00%"
"Apr 08, 1993","47.820","47.820","47.820","47.820","0.21%"
"Apr 07, 1993","47.720","47.720","47.720","47.720","0.46%"
"Apr 05, 1993","47.500","47.500","47.500","47.500","0.32%"
"Apr 02, 1993","47.350","47.350","47.350","47.350","-0.15%"
"Apr 01, 1993","47.420","47.420","47.420","47.420","-0.06%"
"Mar 31, 1993","47.450","47.450","47.450","47.450","0.11%"
"Mar 30, 1993","47.400","47.400","47.400","47.400","0.30%"
"Mar 29, 1993","47.260","47.260","47.260","47.260","-0.42%"
"Mar 24, 1993","47.460","47.460","47.460","47.460","0.21%"
"Mar 23, 1993","47.360","47.360","47.360","47.360","0.28%"
"Mar 19, 1993","47.230","47.230","47.230","47.230","0.00%"
"Mar 18, 1993","47.230","47.230","47.230","47.230","0.57%"
"Mar 16, 1993","46.960","46.960","46.960","46.960","0.11%"
"Mar 15, 1993","46.910","46.910","46.910","46.910","0.30%"
"Mar 11, 1993","46.770","46.770","46.770","46.770","0.21%"
"Mar 08, 1993","46.670","46.670","46.670","46.670","0.21%"
